Timestamp,Intensity
2018-06-15 02:11:00,0.0
2018-06-15 02:11:10,0.0
2018-06-15 02:11:20,0.0
2018-06-15 02:11:30,0.0
2018-06-15 02:11:40,0.0
2018-06-15 02:11:50,0.0
2018-06-15 02:12:00,0.0
2018-06-15 02:12:10,0.0
2018-06-15 02:12:20,0.0
2018-06-15 02:12:30,0.0
2018-06-15 02:12:40,0.0
2018-06-15 02:12:50,0.0
2018-06-15 02:13:00,0.0
2018-06-15 02:13:10,0.0
2018-06-15 02:13:20,0.0
2018-06-15 02:13:30,0.0
2018-06-15 02:13:40,0.0
2018-06-15 02:13:50,0.0
2018-06-15 02:14:00,0.0
2018-06-15 02:14:10,0.0
2018-06-15 02:14:20,0.0
2018-06-15 02:14:30,0.0
2018-06-15 02:14:40,0.0
2018-06-15 02:14:50,2.144294243
2018-06-15 02:15:00,2.6847463514285717
2018-06-15 02:15:10,2.278078940714286
2018-06-15 02:15:20,1.763049922857143
2018-06-15 02:15:30,1.139659297857143
2018-06-15 02:15:40,0.4079070657142858
2018-06-15 02:15:50,0.43220677357142856
2018-06-15 02:16:00,1.3806822199999997
2018-06-15 02:16:10,36.35700843173469
2018-06-15 02:16:20,78.00941117408163
2018-06-15 02:16:30,126.33789044704082
2018-06-15 02:16:40,181.90101061661227
2018-06-15 02:16:50,244.14963543579591
2018-06-15 02:17:00,312.4404713265918
2018-06-15 02:17:10,387.714051907
2018-06-15 02:17:20,396.2782514604688
2018-06-15 02:17:30,404.327992131375
2018-06-15 02:17:40,410.3617332867188
2018-06-15 02:17:50,417.22312623950006
2018-06-15 02:18:00,423.5751804387188
2018-06-15 02:18:10,429.3831817543751
2018-06-15 02:18:20,434.59148865046876
2018-06-15 02:18:30,439.21095581900005
2018-06-15 02:18:40,440.22282954348987
2018-06-15 02:18:50,441.2190454202449
2018-06-15 02:19:00,442.19902295126536
2018-06-15 02:19:10,443.08487208555107
2018-06-15 02:19:20,443.9773508511021
2018-06-15 02:19:30,444.84281479891837
2018-06-15 02:19:40,445.725143319
2018-06-15 02:19:50,447.82678973428574
2018-06-15 02:20:00,449.81915866228576
2018-06-15 02:20:10,451.803782837
2018-06-15 02:20:20,453.79151574842854
2018-06-15 02:20:30,455.6593535675714
2018-06-15 02:20:40,457.56339821042855
2018-06-15 02:20:50,459.459039379
2018-06-15 02:21:00,469.9098493481837
2018-06-15 02:21:10,480.24147271616323
2018-06-15 02:21:20,490.5662567429388
2018-06-15 02:21:30,500.93969814551014
2018-06-15 02:21:40,511.32659325287744
2018-06-15 02:21:50,521.7612748450407
2018-06-15 02:22:00,532.1559572429999
2018-06-15 02:22:10,537.0219553602029
2018-06-15 02:22:20,541.8281536368125
2018-06-15 02:22:30,546.6088102418281
2018-06-15 02:22:40,551.53714947225
2018-06-15 02:22:50,556.472488333078
2018-06-15 02:23:00,561.3924470733124
2018-06-15 02:23:10,566.3407650979533
2018-06-15 02:23:20,571.273547764
2018-06-15 02:23:30,573.8357069441429
2018-06-15 02:23:40,576.3575707834286
2018-06-15 02:23:50,578.828188687857
2018-06-15 02:24:00,581.3358750234287
2018-06-15 02:24:10,583.880272798143
2018-06-15 02:24:20,586.494357323
2018-06-15 02:24:30,589.0133947429999
2018-06-15 02:24:40,589.1308999274376
2018-06-15 02:24:50,589.400106625
2018-06-15 02:25:00,589.5391053516876
2018-06-15 02:25:10,589.7431102345
2018-06-15 02:25:20,589.9254210844375
2018-06-15 02:25:30,590.1947359325001
2018-06-15 02:25:40,590.4634071276876
2018-06-15 02:25:50,590.667061683
2018-06-15 02:26:00,590.2743961865511
2018-06-15 02:26:10,589.9255456410613
2018-06-15 02:26:20,589.5771709625307
2018-06-15 02:26:30,589.2939660569592
2018-06-15 02:26:40,588.988916628347
2018-06-15 02:26:50,588.6402009126938
2018-06-15 02:27:00,588.302678199
2018-06-15 02:27:10,588.6316000739998
2018-06-15 02:27:20,588.9931535
2018-06-15 02:27:30,589.3434438329999
2018-06-15 02:27:40,589.6935604479999
2018-06-15 02:27:50,589.988211254
2018-06-15 02:28:00,590.348591698
2018-06-15 02:28:10,590.653799151
2018-06-15 02:28:20,591.024989788
2018-06-15 02:28:30,590.8779808016938
2018-06-15 02:28:40,590.6475494186327
2018-06-15 02:28:50,590.4977517178163
2018-06-15 02:29:00,590.3360204002449
2018-06-15 02:29:10,590.1514818909184
2018-06-15 02:29:20,590.0116081948368
2018-06-15 02:29:30,589.8141865169999
2018-06-15 02:29:40,591.9161947329592
2018-06-15 02:29:50,594.0555504849797
2018-06-15 02:30:00,596.1240844740612
2018-06-15 02:30:10,598.275435419204
2018-06-15 02:30:20,600.3424472754082
2018-06-15 02:30:30,602.4218872196735
2018-06-15 02:30:40,604.526388054
2018-06-15 02:30:50,607.6929225985306
2018-06-15 02:31:00,610.8751478974082
2018-06-15 02:31:10,614.0483834866326
2018-06-15 02:31:20,617.2499978372041
2018-06-15 02:31:30,620.4166282581225
2018-06-15 02:31:40,623.6362983563878
2018-06-15 02:31:50,626.809522009
2018-06-15 02:32:00,631.1863328636406
2018-06-15 02:32:10,635.5647736313125
2018-06-15 02:32:20,639.9840711330157
2018-06-15 02:32:30,644.45601312075
2018-06-15 02:32:40,648.9047101995156
2018-06-15 02:32:50,653.2625762843124
2018-06-15 02:33:00,657.7008649421407
2018-06-15 02:33:10,662.114685491
2018-06-15 02:33:20,663.777137867347
2018-06-15 02:33:30,665.4004554303878
2018-06-15 02:33:40,666.9581350421225
2018-06-15 02:33:50,668.595820827551
2018-06-15 02:34:00,670.2342902196734
2018-06-15 02:34:10,671.8204621324896
2018-06-15 02:34:20,673.5003814759999
2018-06-15 02:34:30,675.7064341241226
2018-06-15 02:34:40,677.8997864426327
2018-06-15 02:34:50,680.1074640895307
2018-06-15 02:35:00,682.3160027058162
2018-06-15 02:35:10,684.4318846694897
2018-06-15 02:35:20,686.722308902551
2018-06-15 02:35:30,688.933485634
2018-06-15 02:35:40,691.8526994055102
2018-06-15 02:35:50,694.8010447644695
2018-06-15 02:36:00,697.6972134918775
2018-06-15 02:36:10,700.6091389787347
2018-06-15 02:36:20,703.5649070610408
2018-06-15 02:36:30,706.5242531917959
2018-06-15 02:36:40,709.4580637669999
2018-06-15 02:36:50,708.8474476637188
2018-06-15 02:37:00,708.322257126375
2018-06-15 02:37:10,707.7395721549688
2018-06-15 02:37:20,707.1853614345
2018-06-15 02:37:30,706.7070721669688
2018-06-15 02:37:40,706.1542132723749
2018-06-15 02:37:50,705.6026328007187
2018-06-15 02:38:00,705.0507583399999
2018-06-15 02:38:10,707.6706768292448
2018-06-15 02:38:20,710.2924133089796
2018-06-15 02:38:30,712.9459931792042
2018-06-15 02:38:40,715.5865426809183
2018-06-15 02:38:50,718.2292588081224
2018-06-15 02:39:00,720.8887505518164
2018-06-15 02:39:10,723.5655251640001
2018-06-15 02:39:20,727.618960959347
2018-06-15 02:39:30,731.6462904501021
2018-06-15 02:39:40,735.7376486212654
2018-06-15 02:39:50,739.8637360668366
2018-06-15 02:40:00,743.8575567188162
2018-06-15 02:40:10,748.068392595204
2018-06-15 02:40:20,752.084993372
2018-06-15 02:40:30,747.2104959618124
2018-06-15 02:40:40,742.27624441275
2018-06-15 02:40:50,737.4508202058125
2018-06-15 02:41:00,732.5187002720002
2018-06-15 02:41:10,727.6493740023126
2018-06-15 02:41:20,722.7964747177501
2018-06-15 02:41:30,717.7140506493126
2018-06-15 02:41:40,712.925655743
2018-06-15 02:41:50,711.6136655388776
2018-06-15 02:42:00,710.3776405380817
2018-06-15 02:42:10,709.0686615626123
2018-06-15 02:42:20,707.7781040444694
2018-06-15 02:42:30,706.4493230966531
2018-06-15 02:42:40,705.1769808171632
2018-06-15 02:42:50,703.846477133
2018-06-15 02:43:00,707.9631951339531
2018-06-15 02:43:10,712.0667105148125
2018-06-15 02:43:20,716.1763073235782
2018-06-15 02:43:30,720.3112872232498
2018-06-15 02:43:40,724.322679178828
2018-06-15 02:43:50,728.6175018773124
2018-06-15 02:44:00,732.641001993703
2018-06-15 02:44:10,736.8010428709998
2018-06-15 02:44:20,743.4555588092858
2018-06-15 02:44:30,750.0404481151428
2018-06-15 02:44:40,756.7065226635714
2018-06-15 02:44:50,763.3053443375712
2018-06-15 02:45:00,769.9276123801428
2018-06-15 02:45:10,776.4790610102856
2018-06-15 02:45:20,783.284361442
2018-06-15 02:45:30,790.091689503653
2018-06-15 02:45:40,796.9609808961836
2018-06-15 02:45:50,803.7472885135918
2018-06-15 02:46:00,810.6812905388775
2018-06-15 02:46:10,817.5738976590409
2018-06-15 02:46:20,824.5033714180815
2018-06-15 02:46:30,831.391384056
2018-06-15 02:46:40,831.6996551759063
2018-06-15 02:46:50,832.129749972875
2018-06-15 02:47:00,832.4376130009063
2018-06-15 02:47:10,832.8066364220001
2018-06-15 02:47:20,833.2060700321562
2018-06-15 02:47:30,833.5444185843751
2018-06-15 02:47:40,833.9132867786562
2018-06-15 02:47:50,834.297108556
2018-06-15 02:48:00,830.6738014548571
2018-06-15 02:48:10,827.1441725871427
2018-06-15 02:48:20,823.5425021978571
2018-06-15 02:48:30,819.973517889
2018-06-15 02:48:40,816.4382061175714
2018-06-15 02:48:50,812.8160531185714
2018-06-15 02:49:00,809.301464073
2018-06-15 02:49:10,809.4070053683264
2018-06-15 02:49:20,809.5717684588775
2018-06-15 02:49:30,809.7509903976529
2018-06-15 02:49:40,809.9299903976531
2018-06-15 02:49:50,810.0941307468776
2018-06-15 02:50:00,810.1993457673266
2018-06-15 02:50:10,810.363129059
2018-06-15 02:50:20,808.2428238931838
2018-06-15 02:50:30,806.0948152950205
2018-06-15 02:50:40,803.9625836485102
2018-06-15 02:50:50,801.8177625806529
2018-06-15 02:51:00,799.631982747449
2018-06-15 02:51:10,797.4488780598979
2018-06-15 02:51:20,795.341038164
2018-06-15 02:51:30,797.2851928054688
2018-06-15 02:51:40,799.227633247125
2018-06-15 02:51:50,800.9196610459687
2018-06-15 02:52:00,802.628108054
2018-06-15 02:52:10,804.2875669892187
2018-06-15 02:52:20,806.087028419625
2018-06-15 02:52:30,808.0812705912188
2018-06-15 02:52:40,809.944921575
2018-06-15 02:52:50,805.6002767183264
2018-06-15 02:53:00,801.1854463307346
2018-06-15 02:53:10,796.8315633162244
2018-06-15 02:53:20,792.5222495497959
2018-06-15 02:53:30,788.2048321474488
2018-06-15 02:53:40,783.9193959501836
2018-06-15 02:53:50,779.6520884859998
2018-06-15 02:54:00,776.0145067731631
2018-06-15 02:54:10,772.3296718332243
2018-06-15 02:54:20,768.6633179431835
2018-06-15 02:54:30,765.0416179370409
2018-06-15 02:54:40,761.412227949796
2018-06-15 02:54:50,757.7489012744489
2018-06-15 02:55:00,754.104241739
2018-06-15 02:55:10,750.4271761613265
2018-06-15 02:55:20,746.7804362543061
2018-06-15 02:55:30,743.0603375319388
2018-06-15 02:55:40,739.4094201212246
2018-06-15 02:55:50,735.7119205331633
2018-06-15 02:56:00,732.0955599047551
2018-06-15 02:56:10,728.457824892
2018-06-15 02:56:20,728.5925153593749
2018-06-15 02:56:30,728.7655191110001
2018-06-15 02:56:40,728.925673498875
2018-06-15 02:56:50,729.0855733699999
2018-06-15 02:57:00,729.2326716093751
2018-06-15 02:57:10,729.35419366
2018-06-15 02:57:20,729.476097426875
2018-06-15 02:57:30,729.647575022
2018-06-15 02:57:40,728.3109651587188
2018-06-15 02:57:50,726.9265075663751
2018-06-15 02:58:00,725.5682853349687
2018-06-15 02:58:10,724.2453551655
2018-06-15 02:58:20,722.8779460119688
2018-06-15 02:58:30,721.5567729403748
2018-06-15 02:58:40,720.2028372527186
2018-06-15 02:58:50,718.839379172
2018-06-15 02:59:00,718.4926555110204
2018-06-15 02:59:10,718.0136120830816
2018-06-15 02:59:20,717.6221495461838
2018-06-15 02:59:30,717.2086986533265
2018-06-15 02:59:40,716.7951758445101
2018-06-15 02:59:50,716.3707075447346
2018-06-15 03:00:00,715.990508827
2018-06-15 03:00:10,707.7237184509594
2018-06-15 03:00:20,699.5869426878368
2018-06-15 03:00:30,691.4476010396327
2018-06-15 03:00:40,683.2510969803469
2018-06-15 03:00:50,675.1834474519796
2018-06-15 03:01:00,667.0696478715305
2018-06-15 03:01:10,659.052439087
2018-06-15 03:01:20,654.8761600686876
2018-06-15 03:01:30,650.7497175210001
2018-06-15 03:01:40,646.6174936199376
2018-06-15 03:01:50,642.5347034415001
2018-06-15 03:02:00,638.4133748076875
2018-06-15 03:02:10,634.2647823895
2018-06-15 03:02:20,630.1762955169376
2018-06-15 03:02:30,626.0935346699999
2018-06-15 03:02:40,622.2251946731429
2018-06-15 03:02:50,618.3739203774285
2018-06-15 03:03:00,614.540454312857
2018-06-15 03:03:10,610.5742716264285
2018-06-15 03:03:20,606.6503427841429
2018-06-15 03:03:30,602.726943347
2018-06-15 03:03:40,598.831664099
2018-06-15 03:03:50,621.2444271499593
2018-06-15 03:04:00,643.7087868651224
2018-06-15 03:04:10,666.2614048104899
2018-06-15 03:04:20,688.8082232340611
2018-06-15 03:04:30,711.4686124958366
2018-06-15 03:04:40,734.1167463958162
2018-06-15 03:04:50,756.8697760020001
2018-06-15 03:05:00,777.9501799446326
2018-06-15 03:05:10,798.6861450736735
2018-06-15 03:05:20,819.2438633371224
2018-06-15 03:05:30,839.5042884739797
2018-06-15 03:05:40,859.5055940012451
2018-06-15 03:05:50,879.3597861369185
2018-06-15 03:06:00,898.8955073640001
2018-06-15 03:06:10,874.0535371433753
2018-06-15 03:06:20,848.9639462015
2018-06-15 03:06:30,824.1243132063751
2018-06-15 03:06:40,799.50443963
2018-06-15 03:06:50,775.1911949113751
2018-06-15 03:07:00,751.0948801254999
2018-06-15 03:07:10,727.3468816193748
2018-06-15 03:07:20,703.6726725129998
2018-06-15 03:07:30,719.3566309532041
2018-06-15 03:07:40,734.9259628691019
2018-06-15 03:07:50,750.5006359176938
2018-06-15 03:08:00,766.1803375429795
2018-06-15 03:08:10,781.8893213709592
2018-06-15 03:08:20,797.6617915196325
2018-06-15 03:08:30,813.44120243
2018-06-15 03:08:40,nan
2018-06-15 03:08:50,nan
2018-06-15 03:09:00,nan
